word_id,transcription
a01-113-01-00,different
a01-113-01-01,-
a01-113-01-02,fundamentally
a01-113-01-03,different
a01-113-01-04,from
a01-113-01-05,that
a01-113-01-06,of
a01-113-01-07,Labour
a01-113-01-08,.
a01-113-01-09,They
a01-113-02-00,would
a01-113-02-01,provide
a01-113-02-02,an
a01-113-02-03,ambulance
a01-113-02-04,service
a01-113-02-05,for
a01-113-02-06,the
a01-113-02-07,absolutely
a01-113-03-00,wretched
a01-113-03-01,-
a01-113-03-02,but
a01-113-03-03,it
a01-113-03-04,would
a01-113-03-05,not
a01-113-03-06,be
a01-113-03-07,too
a01-113-03-08,comfortable
a01-113-03-09,nor
a01-113-03-10,too
a01-113-03-11,easy
a01-113-03-12,to
a01-113-04-00,get
a01-113-04-01,.
a01-113-04-02,Answering
a01-113-04-03,jeers
a01-113-04-04,that
a01-113-04-05,it
a01-113-04-06,was
a01-113-04-07,Labour
a01-113-04-08,which
a01-113-04-09,first
a01-113-04-10,put
a01-113-04-11,a
a01-113-05-00,ceiling
a01-113-05-01,on
a01-113-05-02,health
a01-113-05-03,spending
a01-113-05-04,and
a01-113-05-05,started
a01-113-05-06,charges
a01-113-05-07,","
a01-113-05-08,Mr.
a01-113-05-09,Brown
a01-113-06-00,reminded
a01-113-06-01,the
a01-113-06-02,hostile
a01-113-06-03,Government
a01-113-06-04,benches
a01-113-06-05,that
a01-113-06-06,was
a01-113-07-00,done
a01-113-07-01,in
a01-113-07-02,1950
a01-113-07-03,because
a01-113-07-04,of
a01-113-07-05,the
a01-113-07-06,financial
a01-113-07-07,strain
a01-113-07-08,of
a01-113-08-00,the
a01-113-08-01,Korean
a01-113-08-02,war
a01-113-08-03,.
a01-113u-00-00,He
a01-113u-00-01,told
a01-113u-00-02,them
a01-113u-00-03,that
a01-113u-00-04,their
a01-113u-00-05,conception
a01-113u-00-06,of
a01-113u-00-07,social
a01-113u-01-00,services
a01-113u-01-01,was
a01-113u-01-02,wholly
a01-113u-01-03,different
a01-113u-01-04,-
a01-113u-01-05,fundamentally
a01-113u-02-00,different
a01-113u-02-01,from
a01-113u-02-02,that
a01-113u-02-03,of
a01-113u-02-04,Labour
a01-113u-02-05,.
a01-113u-02-06,They
a01-113u-02-07,would
a01-113u-03-00,provide
a01-113u-03-01,an
a01-113u-03-02,ambulance
a01-113u-03-03,service
a01-113u-03-04,for
a01-113u-03-05,the
a01-113u-03-06,absolutely
a01-113u-04-00,wretched
a01-113u-04-01,-
a01-113u-04-02,but
a01-113u-04-03,it
a01-113u-04-04,would
a01-113u-04-05,not
a01-113u-04-06,be
a01-113u-04-07,too
a01-113u-04-08,comfortable
a01-113u-05-00,nor
a01-113u-05-01,too
a01-113u-05-02,easy
a01-113u-05-03,to
a01-113u-05-04,get
a01-113u-05-05,.
a01-113u-05-06,Answering
a01-113u-05-07,jeers
a01-113u-05-08,that
a01-113u-06-00,it
a01-113u-06-01,was
a01-113u-06-02,Labour
a01-113u-06-03,which
a01-113u-06-04,first
a01-113u-06-05,put
a01-113u-06-06,a
a01-113u-06-07,ceiling
a01-113u-07-00,on
a01-113u-07-01,health
a01-113u-07-02,spending
a01-113u-07-03,and
a01-113u-07-04,started
a01-113u-07-05,charges
a01-113u-07-06,","
a01-113u-07-07,Mr.
a01-113u-08-00,Brown
a01-113u-08-01,reminded
a01-113u-08-02,the
a01-113u-08-03,hostile
a01-113u-08-04,Government
a01-113u-08-05,benches
a01-113u-09-00,that
a01-113u-09-01,was
a01-113u-09-02,done
a01-113u-09-03,in
a01-113u-09-04,1950
a01-113u-09-05,because
a01-113u-09-06,of
a01-113u-09-07,the
a01-113u-09-08,financial
a01-113u-10-00,strain
a01-113u-10-01,of
a01-113u-10-02,the
a01-113u-10-03,Korean
a01-113u-10-04,war
a01-113u-10-05,.
a01-117-00-00,In
a01-117-00-01,fact
a01-117-00-02,","
a01-117-00-03,the
a01-117-00-04,Tories
a01-117-00-05,made
a01-117-00-06,it
a01-117-00-07,worse
a01-117-00-08,now
a01-117-00-09,for
a01-117-00-10,the
a01-117-00-11,sick
a01-117-00-12,and
a01-117-01-00,needy
a01-117-01-01,than
a01-117-01-02,Labour
a01-117-01-03,had
a01-117-01-04,to
a01-117-01-05,make
a01-117-01-06,it
a01-117-01-07,in
a01-117-01-08,1950
a01-117-01-09,.
a01-117-01-10,And
a01-117-02-00,as
a01-117-02-01,a
a01-117-02-02,percentage
a01-117-02-03,of
a01-117-02-04,social
a01-117-02-05,service
a01-117-02-06,expenditure
a01-117-02-07,","
a01-117-03-00,health
a01-117-03-01,had
a01-117-03-02,fallen
a01-117-03-03,from
a01-117-03-04,28.5
a01-117-03-05,to
a01-117-03-06,23.1
a01-117-03-07,per
a01-117-03-08,cent.
a01-117-04-00,Then
a01-117-04-01,Mr.
a01-117-04-02,Brown
a01-117-04-03,swung
a01-117-04-04,his
a01-117-04-05,attack
a01-117-04-06,directly
a01-117-04-07,to
a01-117-04-08,the
a01-117-05-00,unsmiling
a01-117-05-01,Mr.
a01-117-05-02,Powell
a01-117-05-03,.
a01-117-05-04,He
a01-117-05-05,demanded
a01-117-05-06,that
a01-117-05-07,instead
a01-117-06-00,of
a01-117-06-01,taking
a01-117-06-02,it
a01-117-06-03,out
a01-117-06-04,of
a01-117-06-05,the
a01-117-06-06,patients
a01-117-06-07,Mr.
a01-117-06-08,Powell
a01-117-06-09,should
a01-117-07-00,take
a01-117-07-01,ruthless
a01-117-07-02,action
a01-117-07-03,against
a01-117-07-04,the
a01-117-07-05,drug
a01-117-07-06,making
a01-117-08-00,industry
a01-117-08-01,","
a01-117-08-02,whose
a01-117-08-03,profits
a01-117-08-04,had
a01-117-08-05,risen
a01-117-08-06,by
a01-117-08-07,up
a01-117-08-08,to
a01-117-08-09,400
a01-117-09-00,per
a01-117-09-01,cent.
a01-117-09-02,in
a01-117-09-03,the
a01-117-09-04,last
a01-117-09-05,eight
a01-117-09-06,years
a01-117-09-07,.
a01-117u-00-00,In
a01-117u-00-01,fact
a01-117u-00-02,","
a01-117u-00-03,the
a01-117u-00-04,Tories
a01-117u-00-05,made
a01-117u-00-06,it
a01-117u-00-07,worse
a01-117u-00-08,now
a01-117u-01-00,for
a01-117u-01-01,the
a01-117u-01-02,sick
a01-117u-01-03,and
a01-117u-01-04,needy
a01-117u-01-05,than
a01-117u-01-06,Labour
a01-117u-01-07,had
a01-117u-02-00,to
a01-117u-02-01,make
a01-117u-02-02,it
a01-117u-02-03,in
a01-117u-02-04,1950
a01-117u-02-05,.
a01-117u-02-06,And
a01-117u-02-07,as
a01-117u-02-08,a
a01-117u-02-09,percentage
a01-117u-03-00,of
a01-117u-03-01,social
a01-117u-03-02,service
a01-117u-03-03,expenditure
a01-117u-03-04,","
a01-117u-03-05,health
a01-117u-03-06,had
a01-117u-04-00,fallen
a01-117u-04-01,from
a01-117u-04-02,28.5
a01-117u-04-03,to
a01-117u-04-04,23.1
a01-117u-04-05,per
a01-117u-04-06,cent.
a01-117u-04-07,Then
a01-117u-05-00,Mr.
a01-117u-05-01,Brown
a01-117u-05-02,swung
a01-117u-05-03,his
a01-117u-05-04,attack
a01-117u-05-05,directly
a01-117u-05-06,to
a01-117u-06-00,the
a01-117u-06-01,unsmiling
a01-117u-06-02,Mr.
a01-117u-06-03,Powell
a01-117u-06-04,.
a01-117u-06-05,He
a01-117u-06-06,demanded
a01-117u-07-00,that
a01-117u-07-01,instead
a01-117u-07-02,of
a01-117u-07-03,taking
a01-117u-07-04,it
a01-117u-07-05,out
a01-117u-07-06,of
a01-117u-07-07,the
a01-117u-08-00,patients
a01-117u-08-01,Mr.
a01-117u-08-02,Powell
a01-117u-08-03,should
a01-117u-08-04,take
a01-117u-08-05,ruthless
a01-117u-09-00,action
a01-117u-09-01,against
a01-117u-09-02,the
a01-117u-09-03,drug
a01-117u-09-04,making
a01-117u-09-05,industry
a01-117u-09-06,","
a01-117u-09-07,#
a01-117u-10-00,whose
a01-117u-10-01,profits
a01-117u-10-02,had
a01-117u-10-03,risen
a01-117u-10-04,by
a01-117u-10-05,up
a01-117u-10-06,to
a01-117u-10-07,400
a01-117u-10-08,per
a01-122-00-00,""""
a01-122-00-01,Mr.
a01-122-00-02,Powell
a01-122-00-03,finds
a01-122-00-04,it
a01-122-00-05,easier
a01-122-00-06,to
a01-122-00-07,take
a01-122-00-08,it
a01-122-00-09,out
a01-122-00-10,of
a01-122-00-11,mothers
a01-122-00-12,","
a01-122-01-00,children
a01-122-01-01,and
a01-122-01-02,sick
a01-122-01-03,people
a01-122-01-04,than
a01-122-01-05,to
a01-122-01-06,take
a01-122-01-07,on
a01-122-01-08,this
a01-122-01-09,vast
a01-122-02-00,industry
a01-122-02-01,","
a01-122-02-02,""""
a01-122-02-03,Mr.
a01-122-02-04,Brown
a01-122-02-05,commented
a01-122-02-06,icily
a01-122-02-07,.
a01-122-02-08,""""
a01-122-02-09,Let
a01-122-02-10,us
a01-122-02-11,have
a01-122-02-12,a
a01-122-03-00,full
a01-122-03-01,inquiry
a01-122-03-02,into
a01-122-03-03,the
a01-122-03-04,cost
a01-122-03-05,of
a01-122-03-06,drugs
a01-122-03-07,and
a01-122-03-08,the
a01-122-03-09,pharmaceutical
a01-122-04-00,industry
a01-122-04-01,.
a01-122-04-02,""""
a01-122-04-03,The
a01-122-04-04,health
a01-122-04-05,of
a01-122-04-06,children
a01-122-04-07,today
a01-122-04-08,owed
a01-122-04-09,much
a01-122-05-00,to
a01-122-05-01,the
a01-122-05-02,welfare
a01-122-05-03,food
a01-122-05-04,scheme
a01-122-05-05,.
a01-122-05-06,It
a01-122-05-07,was
a01-122-05-08,maintained
a01-122-06-00,during
a01-122-06-01,the
a01-122-06-02,war
a01-122-06-03,.
a01-122-06-04,Now
a01-122-06-05,in
a01-122-06-06,conditions
a01-122-06-07,of
a01-122-06-08,Tory
a01-122-07-00,affluence
a01-122-07-01,it
a01-122-07-02,seemed
a01-122-07-03,it
a01-122-07-04,could
a01-122-07-05,not
a01-122-07-06,be
a01-122-07-07,carried
a01-122-07-08,on
a01-122-07-09,.
a01-122u-00-00,""""
a01-122u-00-01,Mr.
a01-122u-00-02,Powell
a01-122u-00-03,finds
a01-122u-00-04,it
a01-122u-00-05,easier
a01-122u-00-06,to
a01-122u-00-07,take
a01-122u-00-08,it
a01-122u-00-09,out
a01-122u-01-00,of
a01-122u-01-01,mothers
a01-122u-01-02,","
a01-122u-01-03,children
a01-122u-01-04,and
a01-122u-01-05,sick
a01-122u-01-06,people
a01-122u-01-07,than
a01-122u-02-00,to
a01-122u-02-01,take
a01-122u-02-02,on
a01-122u-02-03,this
a01-122u-02-04,vast
a01-122u-02-05,industry
a01-122u-02-06,","
a01-122u-02-07,""""
a01-122u-02-08,Mr.
a01-122u-03-00,Brown
a01-122u-03-01,commented
a01-122u-03-02,icily
a01-122u-03-03,.
a01-122u-03-04,""""
a01-122u-03-05,Let
a01-122u-03-06,us
a01-122u-03-07,have
a01-122u-03-08,a
a01-122u-04-00,full
a01-122u-04-01,inquiry
a01-122u-04-02,into
a01-122u-04-03,the
a01-122u-04-04,cost
a01-122u-04-05,of
a01-122u-04-06,drugs
a01-122u-04-07,and
a01-122u-05-00,the
a01-122u-05-01,pharmaceutical
a01-122u-05-02,industry
a01-122u-05-03,.
a01-122u-05-04,""""
a01-122u-05-05,The
a01-122u-05-06,health
a01-122u-06-00,of
a01-122u-06-01,children
a01-122u-06-02,today
a01-122u-06-03,owed
a01-122u-06-04,much
a01-122u-06-05,to
a01-122u-06-06,the
a01-122u-06-07,welfare
a01-122u-07-00,food
a01-122u-07-01,scheme
a01-122u-07-02,.
a01-122u-07-03,It
a01-122u-07-04,was
a01-122u-07-05,maintained
a01-122u-07-06,during
a01-122u-08-00,the
a01-122u-08-01,war
a01-122u-08-02,.
a01-122u-08-03,Now
a01-122u-08-04,in
a01-122u-08-05,conditions
a01-122u-08-06,of
a01-122u-08-07,Tory
a01-122u-09-00,affluence
a01-122u-09-01,it
a01-122u-09-02,seemed
a01-122u-09-03,it
a01-122u-09-04,could
a01-122u-09-05,not
a01-122u-09-06,be
a01-122u-10-00,carried
a01-122u-10-01,on
a01-122u-10-02,.
a01-128-00-00,When
a01-128-00-01,Mr.
a01-128-00-02,Brown
a01-128-00-03,sat
a01-128-00-04,down
a01-128-00-05,Labour
a01-128-00-06,Ps
a01-128-00-07,cheered
a01-128-00-08,for
a01-128-01-00,a
a01-128-01-01,full
a01-128-01-02,minute
a01-128-01-03,-
a01-128-01-04,and
a01-128-01-05,even
a01-128-01-06,his
a01-128-01-07,bitterest
a01-128-01-08,opponents
a01-128-02-00,on
a01-128-02-01,defence
a01-128-02-02,joined
a01-128-02-03,in
a01-128-02-04,.
a01-128-02-05,Mr.
a01-128-02-06,Powell
a01-128-02-07,devoted
a01-128-02-08,half
a01-128-02-09,his
a01-128-02-10,speech
a01-128-03-00,to
a01-128-03-01,giving
a01-128-03-02,details
a01-128-03-03,of
a01-128-03-04,plans
a01-128-03-05,for
a01-128-03-06,improving
a01-128-03-07,the
a01-128-03-08,hospital
a01-128-03-09,service
a01-128-03-10,","
a01-128-04-00,on
a01-128-04-01,which
a01-128-04-02,indeed
a01-128-04-03,the
a01-128-04-04,Government
a01-128-04-05,is
a01-128-04-06,making
a01-128-04-07,progress
a01-128-04-08,.
a01-128-05-00,His
a01-128-05-01,basic
a01-128-05-02,defence
a01-128-05-03,of
a01-128-05-04,the
a01-128-05-05,Health
a01-128-05-06,Service
a01-128-05-07,cuts
a01-128-05-08,was
a01-128-05-09,that
a01-128-06-00,""""
a01-128-06-01,even
a01-128-06-02,after
a01-128-06-03,the
a01-128-06-04,proposed
a01-128-06-05,changes
a01-128-06-06,the
a01-128-06-07,net
a01-128-06-08,cost
a01-128-06-09,of
a01-128-06-10,the
a01-128-07-00,service
a01-128-07-01,to
a01-128-07-02,the
a01-128-07-03,Exchequer
a01-128-07-04,will
a01-128-07-05,have
a01-128-07-06,increased
a01-128-07-07,over
a01-128-08-00,three
a01-128-08-01,years
a01-128-08-02,by
a01-128-08-03,20
a01-128-08-04,per
a01-128-08-05,cent.
a01-128u-00-00,When
a01-128u-00-01,Mr.
a01-128u-00-02,Brown
a01-128u-00-03,sat
a01-128u-00-04,down
a01-128u-00-05,Labour
a01-128u-00-06,Ps
a01-128u-01-00,cheered
a01-128u-01-01,for
a01-128u-01-02,a
a01-128u-01-03,full
a01-128u-01-04,minute
a01-128u-01-05,-
a01-128u-01-06,and
a01-128u-01-07,even
a01-128u-01-08,his
a01-128u-02-00,bitterest
a01-128u-02-01,opponents
a01-128u-02-02,on
a01-128u-02-03,defence
a01-128u-02-04,joined
a01-128u-02-05,in
a01-128u-02-06,.
a01-128u-03-00,Mr.
a01-128u-03-01,Powell
a01-128u-03-02,devoted
a01-128u-03-03,half
a01-128u-03-04,his
a01-128u-03-05,speech
a01-128u-03-06,to
a01-128u-03-07,giving
a01-128u-04-00,details
a01-128u-04-01,of
a01-128u-04-02,plans
a01-128u-04-03,for
a01-128u-04-04,improving
a01-128u-04-05,the
a01-128u-04-06,hospital
a01-128u-05-00,service
a01-128u-05-01,","
a01-128u-05-02,on
a01-128u-05-03,which
a01-128u-05-04,indeed
a01-128u-05-05,the
a01-128u-05-06,Government
a01-128u-05-07,is
a01-128u-06-00,making
a01-128u-06-01,progress
a01-128u-06-02,.
a01-128u-06-03,His
a01-128u-06-04,basic
a01-128u-06-05,defence
a01-128u-06-06,of
a01-128u-06-07,the
a01-128u-07-00,Health
a01-128u-07-01,Service
a01-128u-07-02,cuts
a01-128u-07-03,was
a01-128u-07-04,that
a01-128u-07-05,""""
a01-128u-07-06,even
a01-128u-07-07,after
a01-128u-08-00,the
a01-128u-08-01,proposed
a01-128u-08-02,changes
a01-128u-08-03,the
a01-128u-08-04,net
a01-128u-08-05,cost
a01-128u-08-06,of
a01-128u-08-07,the
a01-128u-09-00,service
a01-128u-09-01,to
a01-128u-09-02,the
a01-128u-09-03,Exchequer
a01-128u-09-04,will
a01-128u-09-05,have
a01-128u-09-06,increased
a01-128u-10-00,over
a01-128u-10-01,three
a01-128u-10-02,years
a01-128u-10-03,by
a01-128u-10-04,20
a01-128u-10-05,per
a01-128u-10-06,cent.
a01-132-00-00,""""
a01-132-00-01,That
a01-132-00-02,cannot
a01-132-00-03,continue
a01-132-00-04,without
a01-132-00-05,either
a01-132-01-00,development
a01-132-01-01,being
a01-132-01-02,limited
a01-132-01-03,or
a01-132-01-04,an
a01-132-02-00,adjustment
a01-132-02-01,being
a01-132-02-02,made
a01-132-02-03,in
a01-132-02-04,financing
a01-132-02-05,.
a01-132-02-06,""""
a01-132-03-00,The
a01-132-03-01,Government
a01-132-03-02,decided
a01-132-03-03,to
a01-132-03-04,adjust
a01-132-04-00,the
a01-132-04-01,financing
a01-132-04-02,-
a01-132-04-03,which
a01-132-04-04,Mr.
a01-132-04-05,Powell
a01-132-05-00,claimed
a01-132-05-01,was
a01-132-05-02,underpinning
a01-132-05-03,-
a01-132-05-04,not
a01-132-06-00,undermining
a01-132-06-01,-
a01-132-06-02,the
a01-132-06-03,service
a01-132-06-04,.
a01-132-06-05,Answering
a01-132-06-06,the
a01-132-07-00,attack
a01-132-07-01,on
a01-132-07-02,""""
a01-132-07-03,economic
a01-132-07-04,charges
a01-132-07-05,""""
a01-132-07-06,for
a01-132-07-07,welfare
a01-132-08-00,foods
a01-132-08-01,","
a01-132-08-02,Mr.
a01-132-08-03,Powell
a01-132-08-04,said
a01-132-08-05,that
a01-132-08-06,all
a01-132-08-07,these
a01-132-09-00,foods
a01-132-09-01,would
a01-132-09-02,still
a01-132-09-03,be
a01-132-09-04,free
a01-132-09-05,in
a01-132-09-06,families
a01-132-10-00,receiving
a01-132-10-01,regular
a01-132-10-02,National
a01-132-10-03,Assistance
a01-132-11-00,grants
a01-132-11-01,.
a01-132u-00-00,""""
a01-132u-00-01,That
a01-132u-00-02,cannot
a01-132u-00-03,continue
a01-132u-00-04,without
a01-132u-00-05,either
a01-132u-00-06,development
a01-132u-01-00,being
a01-132u-01-01,limited
a01-132u-01-02,or
a01-132u-01-03,an
a01-132u-01-04,adjustment
a01-132u-01-05,being
a01-132u-01-06,made
a01-132u-02-00,in
a01-132u-02-01,financing
a01-132u-02-02,.
a01-132u-02-03,""""
a01-132u-02-04,The
a01-132u-02-05,Government
a01-132u-02-06,decided
a01-132u-02-07,to
a01-132u-03-00,adjust
a01-132u-03-01,the
a01-132u-03-02,financing
a01-132u-03-03,-
a01-132u-03-04,which
a01-132u-03-05,Mr.
a01-132u-03-06,Powell
a01-132u-04-00,claimed
a01-132u-04-01,was
a01-132u-04-02,underpinning
a01-132u-04-03,-
a01-132u-04-04,not
a01-132u-04-05,undermining
a01-132u-04-06,-
a01-132u-05-00,the
a01-132u-05-01,service
a01-132u-05-02,.
a01-132u-05-03,Answering
a01-132u-05-04,the
a01-132u-05-05,attack
a01-132u-05-06,on
a01-132u-06-00,""""
a01-132u-06-01,economic
a01-132u-06-02,charges
a01-132u-06-03,""""
a01-132u-06-04,for
a01-132u-06-05,welfare
a01-132u-06-06,foods
a01-132u-06-07,","
a01-132u-06-08,Mr.
a01-132u-07-00,Powell
a01-132u-07-01,said
a01-132u-07-02,that
a01-132u-07-03,all
a01-132u-07-04,these
a01-132u-07-05,foods
a01-132u-07-06,would
a01-132u-08-00,still
a01-132u-08-01,be
a01-132u-08-02,free
a01-132u-08-03,in
a01-132u-08-04,families
a01-132u-08-05,receiving
a01-132u-08-06,regular
a01-132u-09-00,National
a01-132u-09-01,Assistance
a01-132u-09-02,grants
a01-132u-09-03,.
a01-132x-00-00,""""
a01-132x-00-01,That
a01-132x-00-02,cannot
a01-132x-00-03,continue
a01-132x-00-04,without
a01-132x-00-05,either
a01-132x-00-06,development
a01-132x-01-00,being
a01-132x-01-01,limited
a01-132x-01-02,or
a01-132x-01-03,an
a01-132x-01-04,adjustment
a01-132x-01-05,being
a01-132x-01-06,made
a01-132x-02-00,in
a01-132x-02-01,financing
a01-132x-02-02,.
a01-132x-02-03,""""
a01-132x-02-04,The
a01-132x-02-05,Government
a01-132x-02-06,decided
a01-132x-02-07,to
a01-132x-02-08,adjust
a01-132x-03-00,the
a01-132x-03-01,financing
a01-132x-03-02,-
a01-132x-03-03,which
a01-132x-03-04,Mr.
a01-132x-03-05,Powell
a01-132x-03-06,claimed
a01-132x-03-07,was
a01-132x-04-00,underpinning
a01-132x-04-01,-
a01-132x-04-02,not
a01-132x-04-03,undermining
a01-132x-04-04,-
a01-132x-04-05,the
a01-132x-04-06,service
a01-132x-04-07,.
a01-132x-05-00,Answering
a01-132x-05-01,the
a01-132x-05-02,attack
a01-132x-05-03,on
a01-132x-05-04,""""
a01-132x-05-05,economic
a01-132x-05-06,charges
a01-132x-05-07,""""
a01-132x-06-00,for
a01-132x-06-01,welfare
a01-132x-06-02,","
a01-132x-06-03,Mr.
a01-132x-06-04,Powell
a01-132x-06-05,said
a01-132x-06-06,that
a01-132x-06-07,all
a01-132x-06-08,these
a01-132x-07-00,foods
a01-132x-07-01,would
a01-132x-07-02,still
a01-132x-07-03,be
a01-132x-07-04,free
a01-132x-07-05,in
a01-132x-07-06,families
a01-132x-07-07,receiving
a01-132x-08-00,regular
a01-132x-08-01,National
a01-132x-08-02,Assistance
a01-132x-08-03,grants
a01-132x-08-04,.
a02-000-00-00,MR.
a02-000-00-01,Macmillan
a02-000-00-02,has
a02-000-00-03,picked
a02-000-00-04,a
a02-000-00-05,strong
a02-000-00-06,""""
a02-000-00-07,brains
a02-000-00-08,trust
a02-000-00-09,""""
a02-000-01-00,team
a02-000-01-01,to
a02-000-01-02,negotiate
a02-000-01-03,terms
a02-000-01-04,for
a02-000-01-05,joining
a02-000-01-06,the
a02-000-01-07,Common
a02-000-01-08,Market
a02-000-01-09,.
a02-000-02-00,And
a02-000-02-01,he
a02-000-02-02,has
a02-000-02-03,abandoned
a02-000-02-04,plans
a02-000-02-05,to
a02-000-02-06,visit
a02-000-02-07,President
a02-000-02-08,de
a02-000-03-00,Gaulle
a02-000-03-01,this
a02-000-03-02,month
a02-000-03-03,to
a02-000-03-04,smooth
a02-000-03-05,the
a02-000-03-06,way
a02-000-03-07,.
a02-000-03-08,General
a02-000-04-00,de
a02-000-04-01,Gaulle's
a02-000-04-02,official
a02-000-04-03,welcome
a02-000-04-04,last
a02-000-04-05,week
a02-000-05-00,to
a02-000-05-01,Britain's
a02-000-05-02,moves
a02-000-05-03,towards
a02-000-05-04,the
a02-000-05-05,Six
a02-000-05-06,was
a02-000-06-00,taken
a02-000-06-01,as
a02-000-06-02,a
a02-000-06-03,friendly
a02-000-06-04,gesture
a02-000-06-05,in
a02-000-06-06,Whitehall
a02-000-06-07,","
a02-000-07-00,but
a02-000-07-01,no
a02-000-07-02,more
a02-000-07-03,than
a02-000-07-04,that
a02-000-07-05,.
a02-004-00-00,So
a02-004-00-01,the
a02-004-00-02,idea
a02-004-00-03,of
a02-004-00-04,personal
a02-004-00-05,mission
a02-004-00-06,by
a02-004-01-00,the
a02-004-01-01,Prime
a02-004-01-02,Minister
a02-004-01-03,to
a02-004-01-04,Paris
a02-004-01-05,was
a02-004-01-06,dropped
a02-004-02-00,Instead
a02-004-02-01,Mr.
a02-004-02-02,Macmillan
a02-004-02-03,will
a02-004-02-04,rely
a02-004-02-05,on
a02-004-02-06,a
a02-004-03-00,hand-picked
a02-004-03-01,team
a02-004-03-02,under
a02-004-03-03,the
a02-004-03-04,leadership
a02-004-03-05,of
a02-004-04-00,Sir
a02-004-04-01,Pierson
a02-004-04-02,Dixon
a02-004-04-03,","
a02-004-04-04,Britain's
a02-004-04-05,Ambassador
a02-004-04-06,to
a02-004-05-00,France
a02-004-05-01,","
a02-004-05-02,to
a02-004-05-03,back
a02-004-05-04,Mr.
a02-004-05-05,Edward
a02-004-05-06,Heath
a02-004-05-07,","
a02-004-05-08,Lord
a02-004-06-00,Privy
a02-004-06-01,Seal
a02-004-06-02,","
a02-004-06-03,who
a02-004-06-04,is
a02-004-06-05,charged
a02-004-06-06,with
a02-004-06-07,the
a02-004-06-08,conduct
a02-004-07-00,of
a02-004-07-01,negotiations
a02-004-07-02,with
a02-004-07-03,the
a02-004-07-04,Six
a02-004-07-05,.
a02-004-07-06,At
a02-004-07-07,the
a02-004-07-08,same
a02-004-08-00,time
a02-004-08-01,the
a02-004-08-02,Prime
a02-004-08-03,Minister
a02-004-08-04,has
a02-004-08-05,offered
a02-004-09-00,Commonwealth
a02-004-09-01,Governments
a02-004-09-02,every
a02-004-09-03,facility
a02-004-09-04,possible
a02-004-09-05,to
a02-004-10-00,safeguard
a02-004-10-01,their
a02-004-10-02,interests
a02-008-00-00,Seven
a02-008-00-01,Commonwealth
a02-008-00-02,countries
a02-008-00-03,have
a02-008-00-04,told
a02-008-00-05,Mr.
a02-008-00-06,Sandys
a02-008-00-07,","
a02-008-01-00,Commonwealth
a02-008-01-01,Relations
a02-008-01-02,Secretary
a02-008-01-03,","
a02-008-01-04,that
a02-008-01-05,they
a02-008-01-06,wish
a02-008-01-07,to
a02-008-01-08,be
a02-008-01-09,kept
a02-008-02-00,in
a02-008-02-01,touch
a02-008-02-02,in
a02-008-02-03,London
a02-008-02-04,.
a02-008-02-05,Three
a02-008-02-06,of
a02-008-02-07,them
a02-008-02-08,-
a02-008-02-09,Canada
a02-008-02-10,","
a02-008-02-11,Australia
a02-008-02-12,","
a02-008-03-00,New
a02-008-03-01,Zealand
a02-008-03-02,-
a02-008-03-03,will
a02-008-03-04,have
a02-008-03-05,strong
a02-008-03-06,delegations
a02-008-03-07,at
a02-008-03-08,an
a02-008-03-09,opening
a02-008-04-00,meeting
a02-008-04-01,in
a02-008-04-02,London
a02-008-04-03,on
a02-008-04-04,Monday
a02-008-04-05,.
a02-008-04-06,Once
a02-008-04-07,the
a02-008-04-08,Common
a02-008-05-00,Market's
a02-008-05-01,Council
a02-008-05-02,of
a02-008-05-03,Ministers
a02-008-05-04,draws
a02-008-05-05,up
a02-008-05-06,the
a02-008-05-07,procedure
a02-008-06-00,for
a02-008-06-01,negotiations
a02-008-06-02,in
a02-008-06-03,a
a02-008-06-04,fortnight's
a02-008-06-05,time
a02-008-06-06,","
a02-008-06-07,these
a02-008-06-08,Commonwealth
a02-008-07-00,countries
a02-008-07-01,can
a02-008-07-02,arrange
a02-008-07-03,for
a02-008-07-04,observers
a02-008-07-05,to
a02-008-07-06,advise
a02-008-07-07,the
a02-008-07-08,British
a02-008-08-00,negotiating
a02-008-08-01,team
a02-008-08-02,.
a02-012-00-00,The
a02-012-00-01,team
a02-012-00-02,is
a02-012-00-03,composed
a02-012-00-04,of
a02-012-00-05,experienced
